mode,scenario_id,ray_count,control,outcome,detected,detection_range,unbraked_ttc,stopping_margin,collision_speed,hit_flags_equal,object_ids_equal,ranges_equal
scene-bvh,639,65,fixed_scan,SafeStop,true,3.4421404115807976,0.93333333333333357,1.6750000000000007,0,true,true,true
true-brute,639,129,fixed_scan,SafeStop,true,4.6348862404979112,1.3333333333333337,2.8750000000000009,0,true,true,true
scene-bvh,639,129,fixed_scan,SafeStop,true,4.6348862404979112,1.3333333333333337,2.8750000000000009,0,true,true,true
true-brute,639,257,fixed_scan,SafeStop,true,4.6270617456453005,1.3333333333333337,2.8750000000000009,0,true,true,true
scene-bvh,639,257,fixed_scan,SafeStop,true,4.6270617456453005,1.3333333333333337,2.8750000000000009,0,true,true,true
true-brute,639,361,fixed_scan,SafeStop,true,4.6098001876651926,1.3333333333333337,2.8750000000000009,0,true,true,true
scene-bvh,639,361,fixed_scan,SafeStop,true,4.6098001876651926,1.3333333333333337,2.8750000000000009,0,true,true,true
true-brute,639,361,first_frame_braking,SafeStop,true,4.6096673701027209,1.3333333333333337,2.8750000000000009,0,true,true,true
scene-bvh,639,361,first_frame_braking,SafeStop,true,4.6096673701027209,1.3333333333333337,2.8750000000000009,0,true,true,true
true-brute,640,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,640,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,640,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,640,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,640,9,fixed_scan,Collision,true,1.0231045048113903,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
scene-bvh,640,9,fixed_scan,Collision,true,1.0231045048113903,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
true-brute,640,17,fixed_scan,SafeStop,true,2.0033194279564266,0.43333333333333285,0.17499999999999849,0,true,true,true
scene-bvh,640,17,fixed_scan,SafeStop,true,2.0033194279564266,0.43333333333333285,0.17499999999999849,0,true,true,true
true-brute,640,33,fixed_scan,SafeStop,true,3.7916191135776738,1.0333333333333332,1.9749999999999996,0,true,true,true
scene-bvh,640,33,fixed_scan,SafeStop,true,3.7916191135776738,1.0333333333333332,1.9749999999999996,0,true,true,true
true-brute,640,65,fixed_scan,SafeStop,true,4.6144691712946644,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,640,65,fixed_scan,SafeStop,true,4.6144691712946644,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,640,129,fixed_scan,SafeStop,true,4.6144691712946644,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,640,129,fixed_scan,SafeStop,true,4.6144691712946644,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,640,257,fixed_scan,SafeStop,true,4.6144691712946644,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,640,257,fixed_scan,SafeStop,true,4.6144691712946644,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,640,361,fixed_scan,SafeStop,true,4.6098907276490273,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,640,361,fixed_scan,SafeStop,true,4.6098907276490273,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,640,361,first_frame_braking,SafeStop,true,4.6095142306259884,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,640,361,first_frame_braking,SafeStop,true,4.6095142306259884,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,641,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,641,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,641,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,641,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,641,9,fixed_scan,Collision,true,1.022427021938427,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
scene-bvh,641,9,fixed_scan,Collision,true,1.022427021938427,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
true-brute,641,17,fixed_scan,SafeStop,true,2.0018576127650864,0.43333333333333285,0.17499999999999849,0,true,true,true
scene-bvh,641,17,fixed_scan,SafeStop,true,2.0018576127650864,0.43333333333333285,0.17499999999999849,0,true,true,true
true-brute,641,33,fixed_scan,SafeStop,true,3.7894978523355278,1.0333333333333332,1.9749999999999996,0,true,true,true
scene-bvh,641,33,fixed_scan,SafeStop,true,3.7894978523355278,1.0333333333333332,1.9749999999999996,0,true,true,true
true-brute,641,65,fixed_scan,SafeStop,true,4.614830271556853,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,641,65,fixed_scan,SafeStop,true,4.614830271556853,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,641,129,fixed_scan,SafeStop,true,4.614830271556853,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,641,129,fixed_scan,SafeStop,true,4.614830271556853,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,641,257,fixed_scan,SafeStop,true,4.614830271556853,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,641,257,fixed_scan,SafeStop,true,4.614830271556853,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,641,361,fixed_scan,SafeStop,true,4.6098001876651917,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,641,361,fixed_scan,SafeStop,true,4.6098001876651917,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,641,361,first_frame_braking,SafeStop,true,4.6095142306259884,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,641,361,first_frame_braking,SafeStop,true,4.6095142306259884,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,642,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,642,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,642,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,642,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,642,9,fixed_scan,Collision,true,1.0217505112242751,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
scene-bvh,642,9,fixed_scan,Collision,true,1.0217505112242751,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
true-brute,642,17,fixed_scan,SafeStop,true,2.000398077218696,0.43333333333333285,0.17499999999999849,0,true,true,true
scene-bvh,642,17,fixed_scan,SafeStop,true,2.000398077218696,0.43333333333333285,0.17499999999999849,0,true,true,true
true-brute,642,33,fixed_scan,SafeStop,true,3.7873792432406308,1.0333333333333332,1.9749999999999996,0,true,true,true
scene-bvh,642,33,fixed_scan,SafeStop,true,3.7873792432406308,1.0333333333333332,1.9749999999999996,0,true,true,true
true-brute,642,65,fixed_scan,SafeStop,true,4.6151917696957225,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,642,65,fixed_scan,SafeStop,true,4.6151917696957225,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,642,129,fixed_scan,SafeStop,true,4.6151917696957225,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,642,129,fixed_scan,SafeStop,true,4.6151917696957225,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,642,257,fixed_scan,SafeStop,true,4.6151917696957225,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,642,257,fixed_scan,SafeStop,true,4.6151917696957225,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,642,361,fixed_scan,SafeStop,true,4.6098595789016148,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,642,361,fixed_scan,SafeStop,true,4.6098595789016148,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,642,361,first_frame_braking,SafeStop,true,4.6095142306259884,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,642,361,first_frame_braking,SafeStop,true,4.6095142306259884,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,643,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,643,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,643,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,643,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,643,9,fixed_scan,Collision,true,1.0210749706404936,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
scene-bvh,643,9,fixed_scan,Collision,true,1.0210749706404936,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
true-brute,643,17,fixed_scan,SafeStop,true,1.9989408161190327,0.43333333333333285,0.17499999999999849,0,true,true,true
scene-bvh,643,17,fixed_scan,SafeStop,true,1.9989408161190327,0.43333333333333285,0.17499999999999849,0,true,true,true
true-brute,643,33,fixed_scan,SafeStop,true,3.785263281534117,1.0333333333333332,1.9749999999999996,0,true,true,true
scene-bvh,643,33,fixed_scan,SafeStop,true,3.785263281534117,1.0333333333333332,1.9749999999999996,0,true,true,true
true-brute,643,65,fixed_scan,SafeStop,true,4.6155536658582585,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,643,65,fixed_scan,SafeStop,true,4.6155536658582585,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,643,129,fixed_scan,SafeStop,true,4.6155536658582585,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,643,129,fixed_scan,SafeStop,true,4.6155536658582585,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,643,257,fixed_scan,SafeStop,true,4.6155536658582585,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,643,257,fixed_scan,SafeStop,true,4.6155536658582585,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,643,361,fixed_scan,SafeStop,true,4.6099193126133953,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,643,361,fixed_scan,SafeStop,true,4.6099193126133953,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,643,361,first_frame_braking,SafeStop,true,4.6095142306259884,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,643,361,first_frame_braking,SafeStop,true,4.6095142306259884,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,644,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,644,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,644,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,644,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,644,9,fixed_scan,Collision,true,1.0204003981642951,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
scene-bvh,644,9,fixed_scan,Collision,true,1.0204003981642951,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
true-brute,644,17,fixed_scan,SafeStop,true,1.9974858242836919,0.43333333333333285,0.17499999999999849,0,true,true,true
scene-bvh,644,17,fixed_scan,SafeStop,true,1.9974858242836919,0.43333333333333285,0.17499999999999849,0,true,true,true
true-brute,644,33,fixed_scan,SafeStop,true,3.9176645264691223,1.0666666666666667,2.0749999999999997,0,true,true,true
scene-bvh,644,33,fixed_scan,SafeStop,true,3.9176645264691223,1.0666666666666667,2.0749999999999997,0,true,true,true
true-brute,644,65,fixed_scan,SafeStop,true,4.6159159601916375,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,644,65,fixed_scan,SafeStop,true,4.6159159601916375,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,644,129,fixed_scan,SafeStop,true,4.6159159601916375,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,644,129,fixed_scan,SafeStop,true,4.6159159601916375,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,644,257,fixed_scan,SafeStop,true,4.6159159601916375,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,644,257,fixed_scan,SafeStop,true,4.6159159601916375,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,644,361,fixed_scan,SafeStop,true,4.6099793888226825,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,644,361,fixed_scan,SafeStop,true,4.6099793888226825,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,644,361,first_frame_braking,SafeStop,true,4.6095142306259884,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,644,361,first_frame_braking,SafeStop,true,4.6095142306259884,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,645,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,645,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,645,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,645,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,645,9,fixed_scan,Collision,true,1.0197267917785264,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
scene-bvh,645,9,fixed_scan,Collision,true,1.0197267917785264,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
true-brute,645,17,fixed_scan,SafeStop,true,1.9960330965460313,0.43333333333333285,0.17499999999999849,0,true,true,true
scene-bvh,645,17,fixed_scan,SafeStop,true,1.9960330965460313,0.43333333333333285,0.17499999999999849,0,true,true,true
true-brute,645,33,fixed_scan,SafeStop,true,3.9130971937029662,1.0666666666666667,2.0749999999999997,0,true,true,true
scene-bvh,645,33,fixed_scan,SafeStop,true,3.9130971937029662,1.0666666666666667,2.0749999999999997,0,true,true,true
true-brute,645,65,fixed_scan,SafeStop,true,4.6162786528432251,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,645,65,fixed_scan,SafeStop,true,4.6162786528432251,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,645,129,fixed_scan,SafeStop,true,4.6162786528432251,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,645,129,fixed_scan,SafeStop,true,4.6162786528432251,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,645,257,fixed_scan,SafeStop,true,4.6162786528432251,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,645,257,fixed_scan,SafeStop,true,4.6162786528432251,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,645,361,fixed_scan,SafeStop,true,4.6100398075517521,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,645,361,fixed_scan,SafeStop,true,4.6100398075517521,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,645,361,first_frame_braking,SafeStop,true,4.6095142306259884,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,645,361,first_frame_braking,SafeStop,true,4.6095142306259884,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,646,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,646,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,646,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,646,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,646,9,fixed_scan,Collision,true,1.0190541494716479,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
scene-bvh,646,9,fixed_scan,Collision,true,1.0190541494716479,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
true-brute,646,17,fixed_scan,SafeStop,true,1.9945826277551044,0.43333333333333285,0.17499999999999849,0,true,true,true
scene-bvh,646,17,fixed_scan,SafeStop,true,1.9945826277551044,0.43333333333333285,0.17499999999999849,0,true,true,true
true-brute,646,33,fixed_scan,SafeStop,true,3.9085407867388069,1.0666666666666667,2.0749999999999997,0,true,true,true
scene-bvh,646,33,fixed_scan,SafeStop,true,3.9085407867388069,1.0666666666666667,2.0749999999999997,0,true,true,true
true-brute,646,65,fixed_scan,SafeStop,true,4.6166417439605754,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,646,65,fixed_scan,SafeStop,true,4.6166417439605754,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,646,129,fixed_scan,SafeStop,true,4.6166417439605754,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,646,129,fixed_scan,SafeStop,true,4.6166417439605754,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,646,257,fixed_scan,SafeStop,true,4.6166417439605754,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,646,257,fixed_scan,SafeStop,true,4.6166417439605754,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,646,361,fixed_scan,SafeStop,true,4.6101005688230101,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,646,361,fixed_scan,SafeStop,true,4.6101005688230101,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,646,361,first_frame_braking,SafeStop,true,4.6095142306259884,1.3333333333333333,2.8749999999999996,0,true,true,true
scene-bvh,646,361,first_frame_braking,SafeStop,true,4.6095142306259884,1.3333333333333333,2.8749999999999996,0,true,true,true
true-brute,647,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,647,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,647,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,647,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,647,9,fixed_scan,Collision,true,1.0183824692377161,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
scene-bvh,647,9,fixed_scan,Collision,true,1.0183824692377161,0.099999999999999353,-0.82500000000000195,2.5690465157330293,true,true,true
true-brute,647,17,fixed_scan,SafeStop,true,1.9931344127756099,0.43333333333333285,0.17499999999999849,0,true,true,true
scene-bvh,647,17,fixed_scan,SafeStop,true,1.9931344127756099,0.43333333333333285,0.17499999999999849,0,true,true,true
true-brute,647,33,fixed_scan,SafeStop,true,3.9039952667822564,1.0666666666666667,2.0749999999999997,0,true,true,true
scene-bvh,647,33,fixed_scan,SafeStop,true,3.9039952667822564,1.0666666666666667,2.0749999999999997,0,true,true,true
